accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json,model_family
K7AFF4,173,0.17341040462427745,30,occlusion,0.45745920745920743,0.15658314591510775,0.03333333507180214,,MTL (06 top1_unfrozen)
K7AFF4,173,0.17341040462427745,30,random_mean,0.4958205128205128,0.1945977455430266,0.17866667155176402,,MTL (06 top1_unfrozen)
K6Z707,239,0.4100418410041841,98,residue_head,0.7461282385294543,0.6943811577212678,0.6122449040412903,,MTL (06 top1_unfrozen)
K6Z707,239,0.4100418410041841,98,attention_weights,0.3485309017223911,0.33056871958329126,0.27551019191741943,,MTL (06 top1_unfrozen)
K6Z707,239,0.4100418410041841,98,integrated_gradients,0.41460413952815167,0.34684177370117514,0.3469387888908386,"[21.99718475341797,10.032876968383789,6.279758453369141,8.221532821655273,9.30115032196045,5.9766082763671875,3.916440725326538,6.2018141746521,7.646246433258057,4.4618611335754395,7.406642913818359,7.018660545349121,4.614955902099609,6.076560974121094,2.6735146045684814,7.019930839538574,5.874997138977051,7.913641929626465,3.2683045864105225,5.830333709716797,4.681429386138916,5.026277542114258,4.948372840881348,6.1202263832092285,5.733684062957764,10.888166427612305,4.86594295501709,4.845342636108398,4.298061370849609,9.28968620300293,6.431331634521484,5.786523818969727,5.6434221267700195,7.591347694396973,6.844332695007324,3.3519046306610107,3.45330810546875,4.469203948974609,3.951542377471924,2.6439156532287598,4.052872657775879,5.813986778259277,6.236847400665283,4.534852981567383,5.372910499572754,3.9730401039123535,4.265444755554199,6.130853652954102,3.8700010776519775,5.941242218017578,5.2618865966796875,4.201289653778076,4.117572784423828,4.7005839347839355,3.5338826179504395,6.5857133865356445,4.064735412597656,5.179737091064453,3.563572406768799,2.5842652320861816,3.6734097003936768,4.727509498596191,6.589632987976074,3.4179861545562744,4.587904930114746,6.048625469207764,3.794029474258423,2.75293231010437,3.6649773120880127,3.468822956085205,3.2680141925811768,4.441303253173828,2.695725917816162,3.060919761657715,4.155771255493164,4.5510334968566895,3.6252355575561523,2.460217237472534,4.2036967277526855,2.6294610500335693,3.0596628189086914,3.5709481239318848,2.6355178356170654,3.379845380783081,3.0812323093414307,2.8744735717773438,5.161958694458008,2.7303578853607178,3.56411075592041,4.010977268218994,3.9635021686553955,3.899219512939453,3.4439806938171387,2.7257230281829834,2.9134597778320312,2.1685233116149902,2.281367778778076,5.000432014465332,2.685716152191162,3.9832651615142822,3.0426652431488037,2.443558692932129,2.670893669128418,2.7606706619262695,2.7502799034118652,2.754655599594116,2.298429489135742,1.7988834381103516,3.8884477615356445,2.2237625122070312,1.7891879081726074,2.494156837463379,2.8767712116241455,1.447889804840088,1.3773508071899414,2.753034830093384,2.4034512042999268,2.2577931880950928,2.5916781425476074,3.1061954498291016,2.952676773071289,2.6605310440063477,2.4336814880371094,5.054746627807617,1.595878005027771,3.5660338401794434,1.8295890092849731,2.8658499717712402,2.877124309539795,1.8723493814468384,2.085695743560791,2.9098708629608154,3.333799362182617,2.747298002243042,2.912357807159424,5.431850433349609,4.863507270812988,3.077660083770752,2.629363536834717,3.0336546897888184,2.9289989471435547,2.3725106716156006,4.095437049865723,2.1424965858459473,2.0903894901275635,3.928976535797119,2.158994436264038,2.4469594955444336,2.492058038711548,3.0648446083068848,3.3533456325531006,3.676115036010742,1.8501524925231934,2.368609666824341,5.140637397766113,2.479949951171875,2.410578966140747,2.5443482398986816,3.2219948768615723,4.382195472717285,3.7027134895324707,2.6902785301208496,3.4073691368103027,4.157406806945801,5.872061729431152,3.0738954544067383,3.3264780044555664,2.5542707443237305,5.166521072387695,4.937250137329102,2.551579475402832,4.839910507202148,3.9686150550842285,3.094961643218994,2.8751697540283203,6.282594680786133,4.831088066101074,4.497770309448242,5.481468200683594,3.931567668914795,5.079297065734863,2.6574840545654297,3.5729308128356934,3.1433284282684326,3.447385311126709,2.5261495113372803,3.611506938934326,3.5062241554260254,4.962432861328125,2.8614203929901123,2.8163022994995117,4.12493371963501,3.1643595695495605,3.8720521926879883,5.4130144119262695,3.98213267326355,5.111051082611084,4.5360612869262695,4.519356727600098,3.3450398445129395,8.491924285888672,7.654303550720215,3.256425380706787,5.1919121742248535,7.153183937072754,4.160540580749512,3.116710901260376,7.921770095825195,5.9479660987854,4.4149274826049805,5.937125205993652,10.249552726745605,5.540711402893066,7.193775177001953,8.940229415893555,6.864656925201416,7.013411045074463,6.31534481048584,4.410604000091553,7.08155632019043,9.23799991607666,3.4275496006011963,3.924375295639038,4.370485782623291,3.6363525390625,3.4310970306396484,4.4908246994018555,4.2111968994140625,3.5974929332733154,5.026463508605957,2.5596530437469482,3.477992057800293,1.7802999019622803,2.492682933807373,4.024686336517334,3.209981679916382,5.253833770751953,3.2130589485168457,3.623772621154785]",MTL (06 top1_unfrozen)
K6Z707,239,0.4100418410041841,98,occlusion,0.4347228253003329,0.3837328160167134,0.36734694242477417,,MTL (06 top1_unfrozen)
K6Z707,239,0.4100418410041841,98,random_mean,0.49886090606455347,0.41985193250895636,0.4114285737276077,,MTL (06 top1_unfrozen)
K7AFJ3,663,0.11312217194570136,75,residue_head,0.6235827664399093,0.1457021283793451,0.11999999731779099,,MTL (06 top1_unfrozen)
K7AFJ3,663,0.11312217194570136,75,attention_weights,0.48854875283446714,0.11912067858440972,0.1599999964237213,,MTL (06 top1_unfrozen)
K7AFJ3,663,0.11312217194570136,75,integrated_gradients,0.4549659863945579,0.10696527126969217,0.09333333373069763,"[7.090801239013672,2.939495086669922,2.777109384536743,1.7576394081115723,1.9238569736480713,1.8119840621948242,1.545961618423462,2.176088809967041,1.7917739152908325,1.7348597049713135,1.6829087734222412,1.5965075492858887,1.7423499822616577,2.576444625854492,1.5440092086791992,1.285412073135376,1.3970134258270264,1.0538166761398315,1.2795946598052979,4.308051109313965,1.6120649576187134,1.4905056953430176,1.8605655431747437,1.4777894020080566,4.523449420928955,1.6858713626861572,4.971857070922852,1.5572624206542969,4.677818775177002,4.137748718261719,1.8301939964294434,1.1879745721817017,3.330267906188965,0.8177611827850342,1.2809038162231445,1.1603004932403564,0.7908722162246704,0.9781296253204346,2.1961212158203125,0.901245653629303,1.1676424741744995,0.9143640995025635,2.109403610229492,1.860619068145752,0.9937909245491028,0.6318656206130981,1.432103157043457,1.622955322265625,0.7969794869422913,0.6490322351455688,3.1092753410339355,1.275197148323059,0.918543815612793,0.6633287668228149,0.7035271525382996,1.3164628744125366,1.9358502626419067,0.8143503665924072,0.78773033618927,0.9610869884490967,1.7085474729537964,1.0838879346847534,1.1178771257400513,2.1422948837280273,1.7470109462738037,2.073748826980591,1.2188053131103516,1.7417783737182617,1.2088594436645508,1.0334959030151367,1.5385396480560303,1.2545325756072998,1.0822257995605469,1.1469100713729858,1.1765727996826172,1.3518950939178467,1.1261616945266724,1.7922019958496094,1.0353779792785645,0.9610379934310913,0.8888431191444397,0.726896345615387,0.8881459832191467,0.7603442668914795,0.6691794991493225,1.2498161792755127,0.8971614241600037,0.7949075102806091,0.7887775897979736,0.7448545694351196,0.7609743475914001,1.1958897113800049,1.3808125257492065,1.5444841384887695,0.9985008239746094,0.9807804822921753,0.690228283405304,0.8141968250274658,1.139106273651123,1.0154465436935425,1.3006011247634888,0.9571537971496582,0.8876960873603821,0.8067956566810608,3.008244514465332,1.276491403579712,0.6190221905708313,1.296337366104126,1.3189642429351807,0.49051374197006226,0.5172387361526489,0.8913130760192871,0.777481198310852,0.5363772511482239,0.6447364687919617,1.1407297849655151,0.9529339671134949,1.0627390146255493,1.1090657711029053,0.6804901361465454,0.81013023853302,1.1145268678665161,0.8098067045211792,0.7693314552307129,0.7591370940208435,1.7636866569519043,0.989398181438446,1.3765881061553955,1.6774543523788452,1.3504579067230225,1.0739469528198242,1.7779040336608887,1.9844038486480713,1.196284294128418,2.256747007369995,1.437267780303955,1.1280176639556885,1.9233664274215698,1.4781596660614014,1.8163025379180908,2.503554344177246,1.4833762645721436,1.9351164102554321,1.4307100772857666,2.8395211696624756,0.8433790802955627,0.9786466360092163,2.2758021354675293,1.4548174142837524,1.0741266012191772,0.9542431831359863,0.6690163612365723,1.4650133848190308,1.2840321063995361,1.1611988544464111,0.8763632774353027,0.8604123592376709,1.3687328100204468,0.7378777265548706,1.0242220163345337,1.9924094676971436,0.6518371105194092,0.5611822605133057,0.8384519219398499,0.8628689050674438,0.8413556814193726,1.076772689819336,0.9250016212463379,0.8922176361083984,1.8871560096740723,0.9272328615188599,0.967485785484314,2.3283586502075195,1.2415107488632202,1.0270822048187256,1.9849499464035034,1.4956589937210083,1.0285301208496094,0.8507559299468994,0.8584024906158447,2.591020107269287,1.3211369514465332,2.275240898132324,0.9151846170425415,0.9545741081237793,2.0083651542663574,1.5555483102798462,1.0381159782409668,1.0962331295013428,1.011702537536621,1.179389238357544,0.8093700408935547,0.8704098463058472,0.7439677715301514,1.3632084131240845,1.6306356191635132,1.6365830898284912,2.700666666030884,1.2457735538482666,1.2629601955413818,1.5889782905578613,1.70833420753479,1.5626187324523926,1.1362836360931396,1.2038140296936035,0.870161771774292,0.9230747222900391,1.7852590084075928,2.06746768951416,0.9878263473510742,0.8875646591186523,1.043078899383545,1.3312591314315796,1.434531331062317,1.286068320274353,1.4009549617767334,1.7107127904891968,1.2399811744689941,1.2526870965957642,1.2736332416534424,1.2595628499984741,0.9617544412612915,2.075801372528076,1.2573294639587402,2.686877727508545,1.4986624717712402,1.8479572534561157,1.4960726499557495,1.4632272720336914,1.3287017345428467,1.4699897766113281,1.6906120777130127,1.1819584369659424,1.6284315586090088,1.6496984958648682,1.2165939807891846,1.0219359397888184,1.1362271308898926,1.120962142944336,2.136460304260254,2.2151098251342773,1.1195111274719238,1.1000959873199463,1.3132688999176025,0.8765941262245178,1.4737589359283447,2.3965916633605957,1.265611171722412,2.1977639198303223,1.299538254737854,1.4777673482894897,1.4737422466278076,1.7314190864562988,1.8375483751296997,1.8212884664535522,1.650777816772461,2.242262601852417,1.3315690755844116,1.8289666175842285,1.806368350982666,2.703087329864502,1.3848503828048706,1.5316768884658813,1.5436846017837524,2.0472664833068848,1.7804932594299316,2.1527206897735596,1.8251361846923828,1.3767483234405518,1.962033748626709,1.290390133857727,1.3963582515716553,1.040541648864746,0.966880202293396,1.0512889623641968,0.7461418509483337,1.715449333190918,0.9776788949966431,0.8617939949035645,0.811439573764801,0.8835693001747131,2.088860511779785,0.574482798576355,0.5608285665512085,1.2350178956985474,1.203505277633667,0.6690430641174316,0.7671631574630737,0.7661662101745605,0.7551630735397339,0.678088903427124,1.873164176940918,0.9688524007797241,0.5763282179832458,0.9177625775337219,0.9978139400482178,0.6264510154724121,0.9733474254608154,1.396010398864746,0.49847412109375,0.6496289372444153,1.13260817527771,0.7248419523239136,0.5879182815551758,1.2044119834899902,1.2240338325500488,0.6028987169265747,0.7712283134460449,1.2616701126098633,0.7510024309158325,0.7226860523223877,0.9818668961524963,0.6756632328033447,0.7645108699798584,0.5923705101013184,0.5711596012115479,0.6347826719284058,1.039074182510376,0.8007751703262329,0.770995020866394,0.6075260639190674,0.7455131411552429,0.47017809748649597,0.6988787055015564,0.6101365089416504,0.5628570914268494,0.7943578958511353,0.7003530263900757,1.1046583652496338,0.5457874536514282,0.9881729483604431,0.6871881484985352,0.724236249923706,1.1919009685516357,0.7108080387115479,0.5533226132392883,0.695515513420105,0.6055182218551636,0.6262897253036499,0.6605945825576782,0.6569751501083374,0.5449495315551758,0.7221335172653198,1.0427510738372803,1.8311593532562256,0.7550317049026489,1.4824882745742798,1.7454862594604492,1.1597261428833008,1.1135034561157227,0.9238888621330261,0.6894077062606812,0.6463940143585205,1.8376213312149048,1.661958932876587,1.3310003280639648,1.1947542428970337,0.9357052445411682,1.3024156093597412,2.3901405334472656,1.1235630512237549,1.1673996448516846,1.520179033279419,0.7287139296531677,0.869048535823822,0.781629741191864,0.8372843265533447,0.568526029586792,0.5996756553649902,0.8078279495239258,0.9095788598060608,0.6798668503761292,1.544440746307373,1.1359775066375732,0.9298785924911499,0.9250004291534424,1.0206429958343506,0.6414992213249207,0.8393212556838989,0.6742731332778931,0.5868327617645264,0.6985632181167603,0.5722795724868774,0.5978922843933105,0.6052427887916565,0.4652894139289856,1.2741769552230835,0.49980324506759644,0.5161031484603882,0.7378759384155273,0.6250323057174683,0.5421040058135986,1.266584873199463,0.793952465057373,0.7604991793632507,1.0730406045913696,0.43813154101371765,0.8188676834106445,0.6788450479507446,0.9766731858253479,0.48089486360549927,0.6876029968261719,0.29322120547294617,0.414254754781723,0.7008562088012695,0.6712276339530945,0.7588772773742676,0.7982133626937866,0.4939623177051544,1.2783629894256592,0.5464634895324707,0.5926064252853394,0.6382543444633484,0.41600680351257324,0.7609938383102417,0.6553753018379211,0.4885571002960205,1.027077078819275,1.1432040929794312,0.9772672653198242,1.026642084121704,0.7403008341789246,0.6779338717460632,1.0428617000579834,0.9540101885795593,0.5520952343940735,1.669757604598999,0.5964912176132202,0.6038302183151245,0.7102575302124023,0.5781108140945435,0.5000917315483093,0.758276104927063,1.3820436000823975,0.5791146755218506,0.47703611850738525,0.49805325269699097,0.5232865214347839,1.5170543193817139,0.6588497161865234,0.6092804670333862,0.6164372563362122,0.6407359838485718,0.7225527763366699,0.6933070421218872,0.90130615234375,1.3114542961120605,0.4986749291419983,1.11226487159729,0.7829333543777466,0.6036645174026489,0.5167649984359741,0.6834521889686584,0.6463450789451599,0.7517313361167908,0.8052257299423218,0.8668212294578552,0.8035334348678589,1.1123504638671875,1.0572590827941895,1.0085011720657349,0.7945739030838013,0.9627112746238708,0.9154753088951111,1.0319868326187134,0.9538643956184387,0.7425602674484253,0.8776463270187378,0.7040639519691467,1.4545533657073975,0.6460781097412109,0.5979185700416565,1.2024462223052979,0.7184678316116333,0.6990351676940918,0.5758784413337708,1.0785163640975952,0.8283366560935974,0.9195103645324707,0.6820744276046753,0.6817333698272705,0.8420368432998657,0.8067739009857178,0.7150440812110901,0.942926824092865,0.6848441958427429,0.7601258754730225,0.869451642036438,0.8849480748176575,1.20728600025177,0.7562239170074463,0.785234272480011,0.740860641002655,0.6360197067260742,0.9794322848320007,0.811086118221283,0.6999621391296387,1.202237844467163,1.0057055950164795,0.943253755569458,0.9394511580467224,0.7249042391777039,1.2164322137832642,0.8480855226516724,1.6710350513458252,0.7767194509506226,0.729218065738678,1.344968557357788,1.040168285369873,0.9384269714355469,0.9118338823318481,0.9238371849060059,1.1145598888397217,1.1104007959365845,0.8142518401145935,0.8025861978530884,0.9462418556213379,1.099556565284729,0.9880473613739014,0.9135820269584656,1.0549854040145874,1.111998438835144,0.8716887831687927,0.9697967767715454,0.8079692125320435,0.8860018849372864,0.7634233236312866,0.6720303297042847,0.919528067111969,0.6137703657150269,0.707388699054718,0.9353162050247192,1.177419900894165,0.7480906844139099,0.8055932521820068,0.7653936147689819,1.0521042346954346,0.8153051137924194,0.8045446872711182,0.8471941947937012,0.7176854014396667,1.114435076713562,0.7967127561569214,0.6741893291473389,0.8149125576019287,0.6474640965461731,1.0837335586547852,0.5632957220077515,0.5709559917449951,0.6992570161819458,0.6775025129318237,0.6252061724662781,0.9797172546386719,0.9990639686584473,0.8915591239929199,0.7623295187950134,0.6504220962524414,0.7972429990768433,1.110316514968872,0.8669806718826294,0.8825135231018066,1.0643377304077148,0.6735918521881104,1.2293294668197632,0.7048529386520386,1.1550859212875366,1.4854660034179688,1.0606715679168701,0.8211515545845032,0.958138644695282,0.869523823261261,0.9859330654144287,0.7633310556411743,1.5143547058105469,0.6009668111801147,1.078150749206543,1.045799970626831,0.9103590250015259,1.4286460876464844,0.7773401737213135,0.9775914549827576,0.6291666030883789,0.8849291205406189,0.8039553761482239,0.8912551403045654,0.8901019096374512,1.199123740196228,0.990790605545044,0.9545342922210693,0.6651738286018372,0.692203938961029,0.8560767769813538,0.830078661441803,0.8806115388870239,0.6719279289245605,0.6681877970695496,0.7777254581451416,0.6317022442817688,0.733707845211029,0.7447329163551331,0.7590678930282593,0.8528420925140381,0.8204367160797119,0.7304579615592957,0.4572162628173828,0.743964672088623,0.6384426355361938,0.4654443860054016,0.4662485718727112,1.0405173301696777,0.5117573738098145,0.9172964096069336,0.45910441875457764,0.679086446762085,0.7548689842224121,0.8590609431266785,0.5942110419273376,0.5411266088485718,1.1013870239257812,1.1307724714279175,0.7556153535842896,1.6104774475097656,0.8035552501678467,0.5785296559333801,0.5728926658630371,0.5802413821220398,0.8128477334976196,1.8763785362243652,1.1157033443450928,0.8323430418968201,1.0612714290618896,0.7535324692726135,0.7180349230766296,2.015324592590332,0.6440027952194214,0.7953126430511475,0.6626360416412354,1.8320680856704712,1.1344170570373535,0.5758113265037537,0.8497112989425659,0.7523109316825867,0.8590953350067139,0.8798568248748779,1.586696743965149,1.7602301836013794,0.6653634309768677,0.7775309681892395,1.0775151252746582,0.6222414970397949,1.2054650783538818,0.8032020330429077,0.6498926877975464,0.6524827480316162,0.720224142074585,0.7492831349372864,0.8467903137207031,0.6500823497772217,0.8361663818359375,0.6561369895935059,1.2329832315444946,0.3942301273345947,1.151301622390747]",MTL (06 top1_unfrozen)
K7AFJ3,663,0.11312217194570136,75,occlusion,0.44821995464852615,0.1077329109632153,0.1066666692495346,,MTL (06 top1_unfrozen)
K7AFJ3,663,0.11312217194570136,75,random_mean,0.49836507936507934,0.12030955253432143,0.10973333321511745,,MTL (06 top1_unfrozen)
K7B0J2,75,0.48,36,residue_head,0.5861823361823362,0.5829550085135142,0.5,,MTL (06 top1_unfrozen)
K7B0J2,75,0.48,36,attention_weights,0.4145299145299145,0.45667534074708255,0.4166666567325592,,MTL (06 top1_unfrozen)
K7B0J2,75,0.48,36,integrated_gradients,0.49786324786324787,0.45578302285037653,0.4722222089767456,"[20.834529876708984,20.701438903808594,14.791999816894531,19.333818435668945,16.815004348754883,16.6920166015625,14.872742652893066,9.359700202941895,10.874748229980469,15.481342315673828,8.169198989868164,15.244529724121094,10.808969497680664,11.323182106018066,9.118913650512695,11.246540069580078,10.793343544006348,7.510459899902344,10.70726203918457,7.782814979553223,8.19012451171875,5.9822468757629395,12.651187896728516,6.367684364318848,7.164462089538574,8.510330200195312,5.8463592529296875,5.321537017822266,13.947935104370117,10.253227233886719,14.830082893371582,11.519296646118164,8.549515724182129,8.68433952331543,7.7634429931640625,6.58854866027832,12.168893814086914,14.23033618927002,8.10727310180664,9.212313652038574,12.47262191772461,10.81556510925293,12.946993827819824,7.215500354766846,5.510617733001709,11.66650676727295,8.542715072631836,6.109365940093994,8.176727294921875,6.027200698852539,18.71462631225586,7.01126766204834,8.978192329406738,7.783361911773682,4.42659854888916,8.286810874938965,9.989934921264648,8.972057342529297,6.56245231628418,11.573524475097656,3.3227012157440186,7.820669174194336,9.121980667114258,6.754731178283691,16.539222717285156,13.98866081237793,6.19516134262085,4.929034233093262,4.485754013061523,6.0503387451171875,6.09873104095459,6.506696701049805,9.37868881225586,10.308891296386719,7.152518272399902]",MTL (06 top1_unfrozen)
K7B0J2,75,0.48,36,occlusion,0.5156695156695157,0.4983833077046112,0.5277777910232544,,MTL (06 top1_unfrozen)
K7B0J2,75,0.48,36,random_mean,0.4988319088319089,0.5023016590150265,0.47638889014720914,,MTL (06 top1_unfrozen)
K7AFB3,151,0.15894039735099338,24,residue_head,0.43536745406824146,0.17475164193092357,0.125,,MTL (06 top1_unfrozen)
K7AFB3,151,0.15894039735099338,24,attention_weights,0.3559711286089239,0.12203598544210813,0.0833333358168602,,MTL (06 top1_unfrozen)
K7AFB3,151,0.15894039735099338,24,integrated_gradients,0.36942257217847774,0.12331261756933089,0.0416666679084301,"[38.84893035888672,19.77390480041504,34.06517791748047,12.44216537475586,18.155590057373047,7.033234596252441,7.21405553817749,11.156623840332031,6.256178855895996,6.44731330871582,9.028812408447266,9.217475891113281,10.732120513916016,5.870883941650391,5.983991622924805,7.188754081726074,7.282505989074707,6.75673246383667,5.623885631561279,7.9024858474731445,8.351877212524414,6.112940788269043,7.73743200302124,15.202301025390625,7.660475254058838,19.442838668823242,8.83847427368164,6.163881778717041,6.470690727233887,8.028368949890137,6.9095234870910645,9.079087257385254,5.191736221313477,3.2633252143859863,3.5814085006713867,4.645570278167725,5.185029983520508,4.335578918457031,5.890185356140137,5.26938009262085,3.0203404426574707,3.793320655822754,3.3772201538085938,4.887409687042236,2.5564498901367188,5.125711917877197,7.445187568664551,3.7483372688293457,4.2588300704956055,2.35896635055542,5.054424285888672,8.788785934448242,5.083577632904053,3.109584093093872,3.697549819946289,3.395296096801758,3.6833572387695312,5.098602294921875,4.377999305725098,4.492142677307129,6.990347862243652,4.29995584487915,3.884462356567383,3.8840272426605225,4.152804851531982,5.290293216705322,4.237235069274902,3.7343122959136963,7.302847385406494,4.8986358642578125,4.735116004943848,4.580683708190918,4.531432151794434,2.54624605178833,4.449533462524414,2.68833065032959,3.900902509689331,3.5172829627990723,6.909367084503174,3.1870779991149902,3.0779707431793213,5.028575420379639,3.5203757286071777,3.794219970703125,5.058776378631592,3.7386016845703125,3.5289978981018066,3.04312801361084,4.661410331726074,4.863743782043457,3.5268075466156006,10.742804527282715,5.871320724487305,4.996182441711426,6.755311012268066,7.588311672210693,9.93232250213623,4.208864212036133,3.3756606578826904,5.053936958312988,5.094484329223633,7.290468215942383,5.465152740478516,6.842120170593262,4.206343650817871,3.0538625717163086,2.9326987266540527,3.8264260292053223,4.74626350402832,4.325665473937988,4.738468170166016,4.502801895141602,4.691087245941162,3.358336925506592,3.9948294162750244,7.855563163757324,4.2942070960998535,2.5950026512145996,5.122047424316406,7.942087173461914,2.151151657104492,3.7879602909088135,2.872931480407715,4.715010166168213,3.846367597579956,3.5115225315093994,2.3729372024536133,3.3553361892700195,2.0627779960632324,7.299485683441162,3.874228000640869,2.209357261657715,2.5355093479156494,3.2689781188964844,3.89038348197937,2.5567917823791504,2.546854019165039,5.2707200050354,4.290421962738037,2.625166177749634,5.508716583251953,4.452840805053711,4.383883476257324,3.861098289489746,4.334190368652344,4.072810173034668,3.5457985401153564,5.879790306091309,8.148998260498047,5.162281036376953,6.7192606925964355]",MTL (06 top1_unfrozen)
K7AFB3,151,0.15894039735099338,24,occlusion,0.45062335958005256,0.14121635964597157,0.0,,MTL (06 top1_unfrozen)
K7AFB3,151,0.15894039735099338,24,random_mean,0.4982808398950131,0.18500145677097485,0.15958333399146796,,MTL (06 top1_unfrozen)
K6Z6W8,79,0.379746835443038,30,residue_head,0.6639455782312925,0.5950748066108331,0.5,,MTL (06 top1_unfrozen)
K6Z6W8,79,0.379746835443038,30,attention_weights,0.4027210884353742,0.3145051876279486,0.20000000298023224,,MTL (06 top1_unfrozen)
K6Z6W8,79,0.379746835443038,30,integrated_gradients,0.4034013605442177,0.3400500312690644,0.30000001192092896,"[34.78260803222656,17.88498306274414,32.0031852722168,12.554115295410156,16.317012786865234,11.865839004516602,14.708963394165039,12.744771957397461,12.239072799682617,9.688636779785156,18.181055068969727,14.343469619750977,13.331438064575195,13.633914947509766,16.883895874023438,16.1502628326416,14.018555641174316,16.35420799255371,12.392796516418457,17.03622055053711,7.228086948394775,8.902888298034668,12.320882797241211,25.48639488220215,8.541577339172363,10.390095710754395,19.959823608398438,9.156058311462402,13.153576850891113,12.976688385009766,14.3488187789917,17.723373413085938,14.20970344543457,8.247135162353516,11.352690696716309,13.821754455566406,15.348369598388672,9.2844877243042,19.165624618530273,13.30488395690918,9.371309280395508,14.230106353759766,15.576386451721191,16.84445571899414,13.535104751586914,13.238973617553711,12.229615211486816,9.20893383026123,9.374567985534668,7.302016258239746,8.84102725982666,9.474578857421875,7.893549919128418,7.34560489654541,7.126413345336914,10.597009658813477,7.458554267883301,9.238824844360352,12.572741508483887,12.907997131347656,11.023055076599121,11.467988967895508,17.12224769592285,11.021492004394531,10.16148567199707,8.630375862121582,10.133369445800781,6.169520378112793,6.253771781921387,10.946494102478027,7.603181838989258,15.523393630981445,16.66632080078125,11.701395034790039,8.301671981811523,11.706377983093262,12.318317413330078,10.39285945892334,12.696051597595215]",MTL (06 top1_unfrozen)
K6Z6W8,79,0.379746835443038,30,occlusion,0.3493197278911564,0.3304289065365015,0.23333333432674408,,MTL (06 top1_unfrozen)
K6Z6W8,79,0.379746835443038,30,random_mean,0.4943061224489796,0.40471684906436356,0.366000008136034,,MTL (06 top1_unfrozen)
K7B0S9,108,0.1388888888888889,15,residue_head,0.592831541218638,0.19355725847247718,0.2666666805744171,,MTL (06 top1_unfrozen)
K7B0S9,108,0.1388888888888889,15,attention_weights,0.4028673835125448,0.14135033971116726,0.13333334028720856,,MTL (06 top1_unfrozen)
K7B0S9,108,0.1388888888888889,15,integrated_gradients,0.5003584229390681,0.14902019100179306,0.06666667014360428,"[20.015851974487305,17.294368743896484,16.733348846435547,7.942350387573242,7.33258056640625,7.447185516357422,6.662436008453369,9.055024147033691,8.833284378051758,7.900809288024902,10.427391052246094,11.665725708007812,12.620491027832031,5.457321643829346,10.635421752929688,14.282965660095215,11.307211875915527,13.882112503051758,5.240246295928955,20.772489547729492,21.468528747558594,8.307414054870605,7.887161731719971,14.38723373413086,13.115510940551758,10.640097618103027,8.721253395080566,7.000157356262207,16.89841079711914,14.851028442382812,11.59256362915039,17.008520126342773,17.623245239257812,12.350553512573242,19.56145477294922,10.854132652282715,12.449874877929688,18.004776000976562,11.879465103149414,13.857913970947266,18.999229431152344,16.820486068725586,29.700550079345703,10.29116439819336,21.609397888183594,13.18696403503418,11.796454429626465,19.05088233947754,12.440699577331543,15.568363189697266,16.85856056213379,7.641225814819336,9.905834197998047,18.406452178955078,10.637462615966797,11.550453186035156,10.228920936584473,7.292428016662598,9.15784740447998,5.654965877532959,12.70533275604248,9.2669677734375,10.462813377380371,13.192066192626953,14.338382720947266,8.643935203552246,7.960560321807861,7.258200645446777,5.531230449676514,10.458375930786133,4.495455265045166,15.75948715209961,7.444814682006836,6.966371536254883,11.697790145874023,6.928102493286133,6.129371166229248,6.080512046813965,6.327162742614746,10.014640808105469,9.583467483520508,5.71533203125,7.009469985961914,7.851395606994629,7.153316497802734,5.620905876159668,7.018042087554932,5.222921371459961,10.493393898010254,9.791065216064453,5.418446063995361,9.337518692016602,8.824353218078613,8.574363708496094,5.076798915863037,5.271984577178955,6.7211527824401855,3.508106231689453,6.837642192840576,10.39296817779541,5.637992858886719,6.1133131980896,5.166385650634766,4.832860946655273,7.725841522216797,9.119983673095703,8.475399017333984,17.04707908630371]",MTL (06 top1_unfrozen)
K7B0S9,108,0.1388888888888889,15,occlusion,0.3974910394265233,0.13700237182995806,0.13333334028720856,,MTL (06 top1_unfrozen)
K7B0S9,108,0.1388888888888889,15,random_mean,0.49951971326164873,0.17820900775775805,0.14200000524520873,,MTL (06 top1_unfrozen)
K7AKA2,455,0.06593406593406594,30,residue_head,0.33741176470588236,0.047366076205869315,0.0,,MTL (06 top1_unfrozen)
K7AKA2,455,0.06593406593406594,30,attention_weights,0.5899607843137256,0.0775693181281057,0.03333333507180214,,MTL (06 top1_unfrozen)
