accession,seq_len,epitope_density,n_epitope_residues,model_family,method,label_variant,auroc,auprc,precision_at_k,source_probe_rows_path
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),attention_weights,scrambled,0.5316977854971776,0.4230378967261932,0.4183673560619354,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),integrated_gradients,original,0.4146041395281516,0.3468417737011751,0.3469387888908386,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.5105659284990592,0.4294090287641736,0.4285714328289032,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),gradient_x_input,original,0.5056448111159357,0.4210378973746594,0.4081632792949676,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4474598349978289,0.3999098980009422,0.3673469424247741,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.4111304096106527,0.3448859262662412,0.3469387888908386,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.4724996381531336,0.3805102951383816,0.3673469424247741,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),occlusion,original,0.4347228253003329,0.3837328160167134,0.3673469424247741,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),occlusion,scrambled,0.5400564481111594,0.4795526939835852,0.4489795863628387,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),random_mean,original,0.5054769141699232,0.4231591539347686,0.4141836756467819,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),random_mean,scrambled,0.5007747141409755,0.4216340577712019,0.4114285719394683,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),residue_head,original,0.6235827664399093,0.1457021283793451,0.1199999973177909,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),residue_head,scrambled,0.4528571428571429,0.1017559388449688,0.0799999982118606,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),attention_weights,original,0.4885487528344671,0.1191206785844097,0.1599999964237213,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),attention_weights,scrambled,0.5025850340136054,0.1222273554623684,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),integrated_gradients,original,0.4549659863945579,0.1069652712696921,0.0933333337306976,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.4878684807256235,0.1189923888028443,0.0533333346247673,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),gradient_x_input,original,0.4863038548752834,0.1139956689681526,0.1066666692495346,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4579591836734693,0.1109656320002132,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.4539229024943311,0.1059704137606886,0.0933333337306976,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.4994331065759637,0.1203184266743799,0.1199999973177909,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),occlusion,original,0.4482199546485261,0.1077329109632153,0.1066666692495346,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),occlusion,scrambled,0.4746031746031746,0.1266641013708921,0.1466666609048843,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),random_mean,original,0.5045358276643991,0.1249007850368994,0.1174666667729616,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),random_mean,scrambled,0.5029045351473923,0.1229540142318471,0.1190666662156581,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),residue_head,original,0.5861823361823362,0.5829550085135142,0.5,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),residue_head,scrambled,0.5413105413105413,0.5135604075553815,0.4722222089767456,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),attention_weights,original,0.4145299145299145,0.4566753407470825,0.4166666567325592,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),attention_weights,scrambled,0.556980056980057,0.5303655071692168,0.5555555820465088,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),integrated_gradients,original,0.4978632478632478,0.4557830228503765,0.4722222089767456,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.4658119658119658,0.4852313319332372,0.4166666567325592,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),gradient_x_input,original,0.396011396011396,0.4298780919108635,0.3888888955116272,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4301994301994302,0.4684794496303617,0.4166666567325592,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.4985754985754986,0.4565850138736556,0.4722222089767456,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.608974358974359,0.5453106319692959,0.6111111044883728,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),occlusion,original,0.5156695156695157,0.4983833077046112,0.5277777910232544,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),occlusion,scrambled,0.5512820512820513,0.5239280258017927,0.5555555820465088,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),random_mean,original,0.4975854700854701,0.5028201873378417,0.4819444441795349,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),random_mean,scrambled,0.497628205128205,0.506186852642784,0.4766666677594184,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),residue_head,original,0.4353674540682414,0.1747516419309235,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),residue_head,scrambled,0.4278215223097112,0.1482290298145649,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),attention_weights,original,0.3559711286089239,0.1220359854421081,0.0833333358168602,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),attention_weights,scrambled,0.5374015748031497,0.2133995586870885,0.25,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),integrated_gradients,original,0.3694225721784777,0.1233126175693308,0.0416666679084301,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.4986876640419947,0.1905088651428551,0.2083333283662796,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),gradient_x_input,original,0.3736876640419947,0.1266155646097879,0.0416666679084301,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4839238845144357,0.1554691361749768,0.0833333358168602,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.3700787401574803,0.1235944582881282,0.0416666679084301,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.5259186351706037,0.1712033701035918,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),occlusion,original,0.4506233595800525,0.1412163596459715,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),occlusion,scrambled,0.567257217847769,0.1796819704522478,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),random_mean,original,0.4915616797900263,0.183079378026974,0.1533333339914679,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),random_mean,scrambled,0.4992158792650917,0.1788774008219905,0.1529166677594184,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),residue_head,original,0.6639455782312925,0.5950748066108331,0.5,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),residue_head,scrambled,0.5639455782312924,0.4360313138631252,0.4333333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),attention_weights,original,0.4027210884353742,0.3145051876279486,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),attention_weights,scrambled,0.3959183673469387,0.3566325981430692,0.3666666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),integrated_gradients,original,0.4034013605442177,0.3400500312690644,0.3000000119209289,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.4462585034013605,0.3878866307820506,0.3000000119209289,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),gradient_x_input,original,0.4639455782312925,0.4230563738419493,0.3666666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4959183673469387,0.3635518599394899,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.4061224489795918,0.3410476917945862,0.3000000119209289,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.5938775510204083,0.472076763471269,0.4666666686534881,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),occlusion,original,0.3493197278911564,0.3304289065365015,0.233333334326744,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),occlusion,scrambled,0.4982993197278911,0.3991954897772343,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),random_mean,original,0.4990204081632652,0.4096304929233965,0.3820000070333481,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),random_mean,scrambled,0.5027210884353741,0.4110951416857811,0.3843333400785923,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),residue_head,original,0.592831541218638,0.1935572584724771,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),residue_head,scrambled,0.4129032258064515,0.198621302924027,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),attention_weights,original,0.4028673835125448,0.1413503397111672,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),attention_weights,scrambled,0.4917562724014337,0.1410386925649428,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),integrated_gradients,original,0.5003584229390681,0.149020191001793,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.5555555555555555,0.1903984182841698,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),gradient_x_input,original,0.6709677419354838,0.1898156055096408,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4544802867383513,0.1318252983466089,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.4896057347670251,0.1461527640684294,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.4437275985663083,0.132767077740181,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),occlusion,original,0.3974910394265233,0.137002371829958,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),occlusion,scrambled,0.47168458781362,0.1790360129714968,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),random_mean,original,0.492573476702509,0.1704133345488865,0.1346666717529296,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),random_mean,scrambled,0.4954695340501792,0.1697796317133574,0.1473333387076854,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),residue_head,original,0.3374117647058823,0.0473660762058693,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),residue_head,scrambled,0.4767058823529412,0.0688146173890962,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),attention_weights,original,0.5899607843137256,0.0775693181281057,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),attention_weights,scrambled,0.4456470588235294,0.058018247972188,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),integrated_gradients,original,0.3210196078431373,0.0460343076410864,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.4446274509803922,0.0596017813551854,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
